source,catalog_code,dataset,access_tier,row_count,column_count,observed_years,open_id_column_present,open_id_missing_count,open_id_missing_rate,open_id_distinct_count,school_year_key_count,repeated_school_year_key_count,school_year_base_duplicate_rows,max_school_year_key_multiplicity,orphan_school_year_key_count,orphan_row_count,orphan_row_rate,join_expansion_affected_rows,join_expansion_extra_rows,exact_canonical_row_duplicate_count,source_row_hash_canonical_match_count,source_row_hash_not_reconstructable_count,row_id_mismatch_count,invalid_row_id_format_count,duplicate_row_id_count,width_mismatch_count,candidate_dimension_fields,candidate_dimension_gains,sample_all_dimensions_uniqueness_rate,grain_status,severity,status,output_path,output_sha256
고등교육통계,0403,대학전공강좌개설및수강현황,panel,676332,25,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,2141,18589,18445,657743,180,0,0,0.0,74389,84245,0,0,676332,0,0,0,0,"[""학교구분명"",""계열구분명"",""강좌유형명"",""교원구분명"",""학기구분명"",""시도명"",""강좌종류명"",""대학전공강좌개설및수강_강좌수"",""대학전공강좌개설및수강_과목수""]","[{""field"":""계열구분명"",""sample_distinct_keys"":8748,""incremental_keys"":2818,""sample_uniqueness_rate"":0.8812330009066183},{""field"":""교원구분명"",""sample_distinct_keys"":8180,""incremental_keys"":2250,""sample_uniqueness_rate"":0.8240153117759645},{""field"":""강좌종류명"",""sample_distinct_keys"":7787,""incremental_keys"":1857,""sample_uniqueness_rate"":0.7844263120781706},{""field"":""학기구분명"",""sample_distinct_keys"":7629,""incremental_keys"":1699,""sample_uniqueness_rate"":0.7685101239045029},{""field"":""대학전공강좌개설및수강_과목수"",""sample_distinct_keys"":7540,""incremental_keys"":1610,""sample_uniqueness_rate"":0.7595446761357912},{""field"":""대학전공강좌개설및수강_강좌수"",""sample_distinct_keys"":7453,""incremental_keys"":1523,""sample_uniqueness_rate"":0.7507806991034552},{""field"":""강좌유형명"",""sample_distinct_keys"":6568,""incremental_keys"":638,""sample_uniqueness_rate"":0.6616298982572781},{""field"":""시도명"",""sample_distinct_keys"":6239,""incremental_keys"":309,""sample_uniqueness_rate"":0.6284879621235016},{""field"":""학교구분명"",""sample_distinct_keys"":6148,""incremental_keys"":218,""sample_uniqueness_rate"":0.6193210436184144}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0403_대학전공강좌개설및수강현황/panel.csv.gz,038c914adc747646423f5b3d1f011c2d7163a6dc593dbb9af37ba52561389261
고등교육통계,0404,사이버강좌개설및수강현황,panel,8785,22,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,436,3544,3383,5241,12,0,0,0.0,2185,2584,0,0,8785,0,0,0,0,"[""학교구분명"",""학기구분명"",""시도명""]","[{""field"":""학기구분명"",""sample_distinct_keys"":8099,""incremental_keys"":4623,""sample_uniqueness_rate"":0.9219123505976096},{""field"":""시도명"",""sample_distinct_keys"":3802,""incremental_keys"":326,""sample_uniqueness_rate"":0.4327831531018782},{""field"":""학교구분명"",""sample_distinct_keys"":3467,""incremental_keys"":0,""sample_uniqueness_rate"":0.39464997154240183}]",0.98429140580535,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0404_사이버강좌개설및수강현황/panel.csv.gz,4ff204c0f510d83319ad839ae9e036cc2acd301b7f117220d59c2558a6debffa
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,panel,4026,21,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,198,2258,1702,1768,5,0,0,0.0,106,106,0,0,4026,0,0,0,0,"[""학교구분명"",""교양전공구분명"",""시도명""]","[{""field"":""교양전공구분명"",""sample_distinct_keys"":4017,""incremental_keys"":1762,""sample_uniqueness_rate"":0.9977645305514158},{""field"":""학교구분명"",""sample_distinct_keys"":2272,""incremental_keys"":17,""sample_uniqueness_rate"":0.5643318430203677},{""field"":""시도명"",""sample_distinct_keys"":2217,""incremental_keys"":0,""sample_uniqueness_rate"":0.5506706408345753}]",0.994535519125683,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0405_사이버강좌개설및수강현황_전문대학/panel.csv.gz,1db2551d4f8462e4a98191d2e74d39b1450f5dabcf9da7d025f9a07d8c44403a
고등교육통계,0406,산학연교류현황,panel,4508,20,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014""]",True,0,0.0,229,1035,1035,3473,8,0,0,0.0,1060,1144,0,4508,0,0,0,0,0,"[""학교구분명"",""시도명"",""산학연교류단체명""]","[{""field"":""산학연교류단체명"",""sample_distinct_keys"":4170,""incremental_keys"":3115,""sample_uniqueness_rate"":0.9250221827861579},{""field"":""시도명"",""sample_distinct_keys"":1132,""incremental_keys"":77,""sample_uniqueness_rate"":0.2511091393078971},{""field"":""학교구분명"",""sample_distinct_keys"":1021,""incremental_keys"":0,""sample_uniqueness_rate"":0.22648624667258208}]",0.9991126885536823,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0406_산학연교류현황/panel.csv.gz,df0ad469fd06d79435f8aa77c2fd98c979b05abe60f17438d87629122faefdc0
고등교육통계,0407,학점교류현황,panel,36307,19,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""]",True,0,0.0,830,6086,3042,30221,105,0,0,0.0,10744,11793,0,12245,24062,0,0,0,0,"[""학교구분명"",""국가명"",""시도명""]","[{""field"":""국가명"",""sample_distinct_keys"":9915,""incremental_keys"":6692,""sample_uniqueness_rate"":0.9834358262249554},{""field"":""시도명"",""sample_distinct_keys"":3377,""incremental_keys"":154,""sample_uniqueness_rate"":0.33495338226542354},{""field"":""학교구분명"",""sample_distinct_keys"":3174,""incremental_keys"":0,""sample_uniqueness_rate"":0.3148184883951597}]",0.9680618924816504,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0407_학점교류현황/panel.csv.gz,704338228e3e045c4cd5e96664e0e607f316885b71d8b956223f2fa52882d098
고등교육통계,0409,교직강좌개설및수강현황,panel,8262,20,"[""2009"",""2010"",""2011"",""2012"",""2013""]",True,0,0.0,331,1377,1377,6885,6,0,0,0.0,954,1008,0,8262,0,0,0,0,0,"[""학교구분명"",""교원구분명"",""학기구분명""]","[{""field"":""교원구분명"",""sample_distinct_keys"":4156,""incremental_keys"":2753,""sample_uniqueness_rate"":0.5030259017187122},{""field"":""학기구분명"",""sample_distinct_keys"":2758,""incremental_keys"":1355,""sample_uniqueness_rate"":0.3338174776083273},{""field"":""학교구분명"",""sample_distinct_keys"":1375,""incremental_keys"":0,""sample_uniqueness_rate"":0.1664245945291697}]",0.9837811667877028,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0409_교직강좌개설및수강현황/panel.csv.gz,2016ee166b80f411856d81024d589f5d40fb99096ab017188e77430a31f58dac
고등교육통계,0501,동아리활동현황,panel,10920,21,"[""2009"",""2010"",""2011"",""2012"",""2013""]",True,0,0.0,601,2184,2184,8736,5,0,0,0.0,775,820,0,10920,0,0,0,0,0,"[""학교구분명"",""동아리구분명""]","[{""field"":""동아리구분명"",""sample_distinct_keys"":10032,""incremental_keys"":7846,""sample_uniqueness_rate"":1.0},{""field"":""학교구분명"",""sample_distinct_keys"":2196,""incremental_keys"":10,""sample_uniqueness_rate"":0.21889952153110048}]",0.999700956937799,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0501_동아리활동현황/panel.csv.gz,9f5803864faffcf7d5fb80444e3d995575690a4d9dfaf3d3fd8e3b2789805a14
고등교육통계,0502,학생회현황,panel,1313,19,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014""]",True,0,0.0,243,1313,0,0,1,0,0,0.0,175,188,0,0,1313,0,0,0,0,"[""학교구분명""]","[{""field"":""학교구분명"",""sample_distinct_keys"":1313,""incremental_keys"":0,""sample_uniqueness_rate"":1.0}]",1.0,school_year_open_id_unique,medium,review_required,data/processed/edss/panel/고등교육통계/0502_학생회현황/panel.csv.gz,620f9e374fb90008f7e9ab7f507baa2888be382c3350082c122947124c909057
고등교육통계,0601,계열별부속시설현황_건물시설,panel,22587,26,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014""]",True,0,0.0,348,993,993,21594,66,0,0,0.0,4244,4652,0,0,22587,0,0,0,0,"[""학교구분명"",""건물시설계열명"",""건물시설구분명"",""본분교명"",""건물시설대분류명"",""건물시설소분류명""]","[{""field"":""건물시설소분류명"",""sample_distinct_keys"":7178,""incremental_keys"":6187,""sample_uniqueness_rate"":0.7175129948020792},{""field"":""건물시설대분류명"",""sample_distinct_keys"":3978,""incremental_keys"":2987,""sample_uniqueness_rate"":0.397640943622551},{""field"":""건물시설구분명"",""sample_distinct_keys"":3497,""incremental_keys"":2506,""sample_uniqueness_rate"":0.3495601759296281},{""field"":""건물시설계열명"",""sample_distinct_keys"":2115,""incremental_keys"":1124,""sample_uniqueness_rate"":0.2114154338264694},{""field"":""본분교명"",""sample_distinct_keys"":1056,""incremental_keys"":65,""sample_uniqueness_rate"":0.10555777688924431},{""field"":""학교구분명"",""sample_distinct_keys"":987,""incremental_keys"":0,""sample_uniqueness_rate"":0.09866053578568573}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0601_계열별부속시설현황_건물시설/panel.csv.gz,6191d1dcb601aa2fa8b793498bcb0f4468c0b4ba1306260e3ced237a5ba6a79f
고등교육통계,0602,계열별부속시설현황_지적시설,panel,37120,21,"[""2009"",""2010"",""2011"",""2012"",""2013""]",True,0,0.0,477,1741,1741,35379,60,0,0,0.0,5120,5520,0,37120,0,0,0,0,0,"[""학교구분명"",""본분교명"",""지적시설대분류명"",""지적시설소분류명""]","[{""field"":""지적시설소분류명"",""sample_distinct_keys"":10082,""incremental_keys"":8341,""sample_uniqueness_rate"":1.0},{""field"":""지적시설대분류명"",""sample_distinct_keys"":6654,""incremental_keys"":4913,""sample_uniqueness_rate"":0.6599880975996826},{""field"":""본분교명"",""sample_distinct_keys"":1917,""incremental_keys"":176,""sample_uniqueness_rate"":0.19014084507042253},{""field"":""학교구분명"",""sample_distinct_keys"":1753,""incremental_keys"":12,""sample_uniqueness_rate"":0.17387423130331284}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0602_계열별부속시설현황_지적시설/panel.csv.gz,8aad229809f81fd9a89b2fe034c208c12b0e7cd527db46ab3ccbbe2d47b9981d
고등교육통계,0603,구조별건물면적정보,panel,62512,26,"[""2009"",""2010"",""2011"",""2012"",""2013""]",True,0,0.0,432,2012,1892,60500,425,0,0,0.0,13865,14400,0,62512,0,0,0,0,0,"[""구내구외구분명"",""학교구분명"",""시도명"",""고등교육건물구조명"",""안전성등급명"",""본분교명"",""건물명""]","[{""field"":""건물명"",""sample_distinct_keys"":9261,""incremental_keys"":7623,""sample_uniqueness_rate"":0.9418285365605614},{""field"":""고등교육건물구조명"",""sample_distinct_keys"":2961,""incremental_keys"":1323,""sample_uniqueness_rate"":0.3011288518254856},{""field"":""구내구외구분명"",""sample_distinct_keys"":2281,""incremental_keys"":643,""sample_uniqueness_rate"":0.23197396521915997},{""field"":""안전성등급명"",""sample_distinct_keys"":2243,""incremental_keys"":605,""sample_uniqueness_rate"":0.22810942743821824},{""field"":""본분교명"",""sample_distinct_keys"":1796,""incremental_keys"":158,""sample_uniqueness_rate"":0.18265025933082477},{""field"":""시도명"",""sample_distinct_keys"":1768,""incremental_keys"":130,""sample_uniqueness_rate"":0.17980270517644667},{""field"":""학교구분명"",""sample_distinct_keys"":1659,""incremental_keys"":21,""sample_uniqueness_rate"":0.16871758364690329}]",0.9870843079426421,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0603_구조별건물면적정보/panel.csv.gz,a7f310d36b060ccfa37f93fbcd4a5cd16abd6186963097d55efbbe2a7dc3b7b8
고등교육통계,0604,대학부설평생교육원기관현황,panel,1885,18,"[""2009"",""2010"",""2011"",""2012"",""2013""]",True,0,0.0,432,1711,153,174,5,0,0,0.0,250,266,0,1885,0,0,0,0,0,"[""시도명"",""설립일자""]","[{""field"":""설립일자"",""sample_distinct_keys"":1835,""incremental_keys"":125,""sample_uniqueness_rate"":0.9734748010610079},{""field"":""시도명"",""sample_distinct_keys"":1773,""incremental_keys"":63,""sample_uniqueness_rate"":0.9405835543766579}]",0.9856763925729443,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0604_대학부설평생교육원기관현황/panel.csv.gz,c69ceb2e932a98b43cd60b9ac16eb235ebde456c28319ede54370570361d2097
고등교육통계,0701,산학협동현황_인적교류,panel,1121,36,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015""]",True,0,0.0,186,1118,3,3,2,0,0,0.0,12,12,0,0,1121,0,0,0,0,"[""학교구분명"",""본분교명"",""시도명""]","[{""field"":""본분교명"",""sample_distinct_keys"":1121,""incremental_keys"":24,""sample_uniqueness_rate"":1.0},{""field"":""학교구분명"",""sample_distinct_keys"":1121,""incremental_keys"":24,""sample_uniqueness_rate"":1.0},{""field"":""시도명"",""sample_distinct_keys"":1102,""incremental_keys"":5,""sample_uniqueness_rate"":0.9830508474576272}]",0.9803746654772525,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0701_산학협동현황_인적교류/panel.csv.gz,9640a0061c7d5b75e14e972562f8445c2097913386932d4976032757373aac25
고등교육통계,0702,산학연관협동실적,panel,918,21,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015""]",True,0,0.0,181,916,2,2,2,0,0,0.0,9,9,0,918,0,0,0,0,0,"[""학교구분명"",""시도명"",""본분교명""]","[{""field"":""본분교명"",""sample_distinct_keys"":918,""incremental_keys"":22,""sample_uniqueness_rate"":1.0},{""field"":""학교구분명"",""sample_distinct_keys"":918,""incremental_keys"":22,""sample_uniqueness_rate"":1.0},{""field"":""시도명"",""sample_distinct_keys"":908,""incremental_keys"":12,""sample_uniqueness_rate"":0.9891067538126361}]",0.9956427015250545,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0702_산학연관협동실적/panel.csv.gz,7c142d0c7dfbdfb2974a924fe17613fb5fcd11244deddeb70a5907893511e52c
고등교육통계,0703,산학협동현황,panel,1138,29,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015""]",True,0,0.0,189,1135,3,3,2,0,0,0.0,12,12,0,799,339,0,0,0,0,"[""학교구분명"",""본분교명"",""시도명""]","[{""field"":""본분교명"",""sample_distinct_keys"":1138,""incremental_keys"":24,""sample_uniqueness_rate"":1.0},{""field"":""학교구분명"",""sample_distinct_keys"":1138,""incremental_keys"":24,""sample_uniqueness_rate"":1.0},{""field"":""시도명"",""sample_distinct_keys"":1121,""incremental_keys"":7,""sample_uniqueness_rate"":0.9850615114235501}]",0.9806678383128296,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0703_산학협동현황/panel.csv.gz,a7b98fee6809ff45863f7d0e42c36d92a3c2e7781e84674a677d2c3ba9716e40
고등교육통계,0704,산학협동현황_현장실습및취업,panel,1244,22,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015""]",True,0,0.0,199,1239,5,5,2,0,0,0.0,13,13,0,896,348,0,0,0,0,"[""학교구분명"",""시도명"",""본분교명""]","[{""field"":""본분교명"",""sample_distinct_keys"":1244,""incremental_keys"":32,""sample_uniqueness_rate"":1.0},{""field"":""학교구분명"",""sample_distinct_keys"":1244,""incremental_keys"":32,""sample_uniqueness_rate"":1.0},{""field"":""시도명"",""sample_distinct_keys"":1221,""incremental_keys"":9,""sample_uniqueness_rate"":0.9815112540192926}]",0.9927652733118971,additional_dimensions_required,medium,review_required,data/processed/edss/panel/고등교육통계/0704_산학협동현황_현장실습및취업/panel.csv.gz,2c46f2503c7c635602701eda5702b48345918043da8492ad70d122218c1f28a6
대학정보공시,0101,교양과목성적평가분포,panel,149106,19,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,440,6704,6701,142402,104,33,617,0.0041379957882311915,16276,18408,0,149106,0,0,0,0,0,"[""학교구분명"",""학기구분명"",""학점점수구간명""]","[{""field"":""학점점수구간명"",""sample_distinct_keys"":9457,""incremental_keys"":4459,""sample_uniqueness_rate"":0.9464571657325861},{""field"":""학기구분명"",""sample_distinct_keys"":7471,""incremental_keys"":2473,""sample_uniqueness_rate"":0.7476981585268214},{""field"":""학교구분명"",""sample_distinct_keys"":5125,""incremental_keys"":127,""sample_uniqueness_rate"":0.5129103282626101}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0101_교양과목성적평가분포/panel.csv.gz,bbd26e1c8cd8f2c419f6e364f9841e6b38154cf901cf98628f5cb011c86a01e6
대학정보공시,0102,교직과목성적평가분포,panel,100004,19,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,423,5150,5120,94854,104,16,279,0.0027898884044638213,12515,14232,0,100004,0,0,0,0,0,"[""학교구분명"",""학기구분명"",""학점점수구간명""]","[{""field"":""학점점수구간명"",""sample_distinct_keys"":9147,""incremental_keys"":4874,""sample_uniqueness_rate"":0.9084318204389711},{""field"":""학기구분명"",""sample_distinct_keys"":6976,""incremental_keys"":2703,""sample_uniqueness_rate"":0.692819545138544},{""field"":""학교구분명"",""sample_distinct_keys"":4245,""incremental_keys"":0,""sample_uniqueness_rate"":0.42159102194855497}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0102_교직과목성적평가분포/panel.csv.gz,e6bae0a4a284d7a1ec954ffbe48b248c4a908dfeaae68e94cc8f9f92ac9b3c59
대학정보공시,0103,전공과목성적평가분포,panel,646577,22,"[""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025""]",True,0,0.0,2305,28229,28174,618348,559,234,2391,0.00369793543537738,97267,109122,0,646577,0,0,0,0,0,"[""학교구분명"",""학점기준코드"",""주야간계절구분명"",""학점점수구간명"",""단과대학명"",""학과특성명""]","[{""field"":""학점점수구간명"",""sample_distinct_keys"":9388,""incremental_keys"":3126,""sample_uniqueness_rate"":0.9261122620104567},{""field"":""학점기준코드"",""sample_distinct_keys"":9378,""incremental_keys"":3116,""sample_uniqueness_rate"":0.9251257768570583},{""field"":""단과대학명"",""sample_distinct_keys"":9290,""incremental_keys"":3028,""sample_uniqueness_rate"":0.916444707507152},{""field"":""주야간계절구분명"",""sample_distinct_keys"":7070,""incremental_keys"":808,""sample_uniqueness_rate"":0.697445003452698},{""field"":""학과특성명"",""sample_distinct_keys"":6899,""incremental_keys"":637,""sample_uniqueness_rate"":0.6805761073295847},{""field"":""학교구분명"",""sample_distinct_keys"":6327,""incremental_keys"":65,""sample_uniqueness_rate"":0.6241491565551939}]",1.0,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0103_전공과목성적평가분포/panel.csv.gz,5e73c0f2c414a68f98a84b5ab7adbeee351bda2982aad108fd9df03f44587bdd
대학정보공시,0104,졸업생졸업성적분포,panel,2812829,26,"[""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""]",True,0,0.0,2134,21994,21992,2790835,2511,9,250,8.887849208039309e-05,409022,456791,0,2812829,0,0,0,0,0,"[""학교구분명"",""주야간계절구분명"",""학점기준코드"",""학과한글명"",""학과특성명"",""단과대학명"",""학점점수구간명""]","[{""field"":""학과한글명"",""sample_distinct_keys"":9570,""incremental_keys"":3943,""sample_uniqueness_rate"":0.9697031107508359},{""field"":""학점기준코드"",""sample_distinct_keys"":9309,""incremental_keys"":3682,""sample_uniqueness_rate"":0.9432566622758132},{""field"":""학점점수구간명"",""sample_distinct_keys"":9261,""incremental_keys"":3634,""sample_uniqueness_rate"":0.93839294761374},{""field"":""단과대학명"",""sample_distinct_keys"":7184,""incremental_keys"":1557,""sample_uniqueness_rate"":0.7279359610902827},{""field"":""학과특성명"",""sample_distinct_keys"":5994,""incremental_keys"":367,""sample_uniqueness_rate"":0.6073563684263856},{""field"":""주야간계절구분명"",""sample_distinct_keys"":5537,""incremental_keys"":0,""sample_uniqueness_rate"":0.5610497517478975},{""field"":""학교구분명"",""sample_distinct_keys"":5441,""incremental_keys"":0,""sample_uniqueness_rate"":0.5513223224237511}]",0.997872124835343,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0104_졸업생졸업성적분포/panel.csv.gz,d212d21c6382129d9c662f2ea77275064845a89df5bf81ae35d729e68a6da807
대학정보공시,0201,대학입학전형기본계획,panel,16234,32,"[""2009"",""2010"",""2011"",""2012""]",True,0,0.0,224,831,829,15403,110,6,76,0.004681532585930763,4005,4190,0,16234,0,0,0,0,0,"[""학교구분명"",""정원구분명"",""전형유형명"",""전형소분류명"",""모집시기명"",""모집단위내용""]","[{""field"":""전형소분류명"",""sample_distinct_keys"":6603,""incremental_keys"":5777,""sample_uniqueness_rate"":0.6596403596403596},{""field"":""모집단위내용"",""sample_distinct_keys"":6407,""incremental_keys"":5581,""sample_uniqueness_rate"":0.64005994005994},{""field"":""전형유형명"",""sample_distinct_keys"":4253,""incremental_keys"":3427,""sample_uniqueness_rate"":0.42487512487512485},{""field"":""모집시기명"",""sample_distinct_keys"":2231,""incremental_keys"":1405,""sample_uniqueness_rate"":0.22287712287712289},{""field"":""정원구분명"",""sample_distinct_keys"":1621,""incremental_keys"":795,""sample_uniqueness_rate"":0.16193806193806193},{""field"":""학교구분명"",""sample_distinct_keys"":830,""incremental_keys"":4,""sample_uniqueness_rate"":0.08291708291708291}]",0.958041958041958,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0201_대학입학전형기본계획/panel.csv.gz,329dbb6e75d607a7b965f8586491aafa44a4a5c749df85b750853bbe2aca6b25
대학정보공시,0202,대학입학전형기본계획_전문대학,panel,16302,27,"[""2009"",""2010"",""2011"",""2012""]",True,0,0.0,174,673,669,15629,78,26,218,0.013372592319960741,120,120,0,16302,0,0,0,0,0,"[""학교구분명"",""전문대학전형유형명"",""모집시기명""]","[{""field"":""모집시기명"",""sample_distinct_keys"":2587,""incremental_keys"":1925,""sample_uniqueness_rate"":0.25973895582329315},{""field"":""전문대학전형유형명"",""sample_distinct_keys"":1952,""incremental_keys"":1290,""sample_uniqueness_rate"":0.19598393574297188},{""field"":""학교구분명"",""sample_distinct_keys"":691,""incremental_keys"":29,""sample_uniqueness_rate"":0.06937751004016064}]",0.6035140562248996,additional_dimensions_required,high,review_required,data/processed/edss/panel/대학정보공시/0202_대학입학전형기본계획_전문대학/panel.csv.gz,ab805f982e9677ba13b028b86af8ef1dc41fc23028ae0f6cd6b408a7a8cbc398
대학정보공시,0203,대학입학전형시행계획,panel,14065,24,"[""2009"",""2010"",""2011"",""2012""]",True,0,0.0,227,836,835,13229,65,7,83,0.005901173124777817,3558,3740,0,14065,0,0,0,0,0,"[""학교구분명"",""정원구분명"",""전형유형명"",""전형명"",""전형소분류명""]","[{""field"":""전형명"",""sample_distinct_keys"":6553,""incremental_keys"":5718,""sample_uniqueness_rate"":0.6534051251371024},{""field"":""전형소분류명"",""sample_distinct_keys"":5392,""incremental_keys"":4557,""sample_uniqueness_rate"":0.5376408415594776},{""field"":""전형유형명"",""sample_distinct_keys"":4409,""incremental_keys"":3574,""sample_uniqueness_rate"":0.43962508724698374},{""field"":""정원구분명"",""sample_distinct_keys"":1645,""incremental_keys"":810,""sample_uniqueness_rate"":0.16402432944461062},{""field"":""학교구분명"",""sample_distinct_keys"":838,""incremental_keys"":3,""sample_uniqueness_rate"":0.08355768272011167}]",0.7632864692392063,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0203_대학입학전형시행계획/panel.csv.gz,f35b957d39a6a46db474451b44065083673e69948a399a55ca6a747dc7f310eb
대학정보공시,0204,대학입학전형시행계획_전문대학,panel,10419,21,"[""2009"",""2010"",""2011"",""2012""]",True,0,0.0,176,660,655,9759,27,12,136,0.013053076110951146,66,66,0,10419,0,0,0,0,0,"[""학교구분명"",""정원구분명"",""전문대학전형유형명""]","[{""field"":""전문대학전형유형명"",""sample_distinct_keys"":5136,""incremental_keys"":4485,""sample_uniqueness_rate"":0.5138569284642321},{""field"":""정원구분명"",""sample_distinct_keys"":1343,""incremental_keys"":692,""sample_uniqueness_rate"":0.1343671835917959},{""field"":""학교구분명"",""sample_distinct_keys"":681,""incremental_keys"":30,""sample_uniqueness_rate"":0.06813406703351677}]",0.5072536268134067,additional_dimensions_required,high,review_required,data/processed/edss/panel/대학정보공시/0204_대학입학전형시행계획_전문대학/panel.csv.gz,96a368a195aaa02425048a0d93435bfd4fec1e110e2cf1f8bc8986af40cc41d0
대학정보공시,0205,모집단위별모집인원현황,panel,96206,21,"[""2009"",""2010"",""2011"",""2012""]",True,0,0.0,222,827,803,95379,671,6,434,0.004511153150531152,24153,24855,0,96206,0,0,0,0,0,"[""학교구분명"",""모집시기명"",""모집단위내용"",""모집단위별모집인원_모집인원수"",""모집단위별모집인원_전형수수료""]","[{""field"":""모집단위내용"",""sample_distinct_keys"":7993,""incremental_keys"":7363,""sample_uniqueness_rate"":0.8095816874303656},{""field"":""모집단위별모집인원_모집인원수"",""sample_distinct_keys"":6029,""incremental_keys"":5399,""sample_uniqueness_rate"":0.6106553225969816},{""field"":""모집시기명"",""sample_distinct_keys"":2520,""incremental_keys"":1890,""sample_uniqueness_rate"":0.2552415679124886},{""field"":""모집단위별모집인원_전형수수료"",""sample_distinct_keys"":1480,""incremental_keys"":850,""sample_uniqueness_rate"":0.14990377798035046},{""field"":""학교구분명"",""sample_distinct_keys"":628,""incremental_keys"":0,""sample_uniqueness_rate"":0.06360781930517573}]",0.9755899929099564,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0205_모집단위별모집인원현황/panel.csv.gz,2f7b2ec8844af006858e5ec92065ca86bf1aba7f3f040e766485d35b58901080
대학정보공시,0206,모집단위별모집인원현황_전문대학,panel,94837,23,"[""2009"",""2010"",""2011"",""2012""]",True,0,0.0,174,672,668,94165,720,25,522,0.0055041808576821285,1072,1072,0,94837,0,0,0,0,0,"[""학교구분명"",""주야간계절구분명"",""모집시기명"",""모집단위내용""]","[{""field"":""모집단위내용"",""sample_distinct_keys"":5250,""incremental_keys"":4632,""sample_uniqueness_rate"":0.5310540157798908},{""field"":""모집시기명"",""sample_distinct_keys"":2297,""incremental_keys"":1679,""sample_uniqueness_rate"":0.23234877604693505},{""field"":""학교구분명"",""sample_distinct_keys"":652,""incremental_keys"":34,""sample_uniqueness_rate"":0.06595185110256929},{""field"":""주야간계절구분명"",""sample_distinct_keys"":638,""incremental_keys"":20,""sample_uniqueness_rate"":0.06453570706048958}]",0.762694719805786,additional_dimensions_required,medium,review_required,data/processed/edss/panel/대학정보공시/0206_모집단위별모집인원현황_전문대학/panel.csv.gz,703ccdcfd93ead003205e589e859b636e98738f0d9856687033b04507547818d
