_panel_year,개방ID,_0101_exists,_0101_match_status,_review_status,_0101_source_row_count,_0101_branch_count,_0101_branch_names,_0101_province_count,_0101_provinces,_0101_region_count,_0101_regions,_0101_school_type_count,_0101_school_types,_0101_campus_scope,_source_dataset_count,_source_catalog_codes,_source_row_count
2014,4552991390,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,3918
2014,4556598424,true,matched,not_required,1,1,본교,1,서울,1,서울 노원구,1,대학원,single_campus,3,0101|0105|0502,10
2014,4559939384,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,13
2014,4567494630,true,matched,not_required,1,1,본교,1,대전,1,대전 서구,1,대학원,single_campus,2,0101|0105,8
2014,4574799895,true,matched,not_required,1,1,본교,1,경북,1,경북 김천시,1,전문대학,single_campus,5,0001|0101|0310|0316|1016,301
2014,4576094865,true,matched,not_required,1,1,분교1,1,경북,1,경북 경주시,1,대학원,single_campus,3,0101|0105|0502,9
2014,4584404349,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원,single_campus,3,0101|0105|0502,13
2014,4589612662,true,matched,not_required,1,1,본교,1,경남,1,경남 진주시,1,대학원,single_campus,2,0101|0105,8
2014,4593964815,true,matched,not_required,1,1,분교1,1,세종,1,세종,1,대학원,single_campus,3,0101|0105|0502,9
2014,4605120658,true,matched,not_required,1,1,본교,1,부산,1,부산 사상구,1,대학원,single_campus,2,0101|0105,8
2014,4607676267,true,matched,not_required,1,1,본교,1,광주,1,광주 남구,1,전문대학,single_campus,6,0001|0101|0310|0316|1016|1026,600
2014,4609196543,true,matched,not_required,1,1,본교,1,서울,1,서울 서초구,1,대학원대학,single_campus,7,0101|0105|0502|0503|0601|1014|1207,24
2014,4609640181,true,matched,not_required,1,1,본교,1,서울,1,서울 마포구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,25
2014,4614893555,true,matched,not_required,1,1,본교,1,서울,1,서울 노원구,1,대학원,single_campus,2,0101|0105,8
2014,4620931208,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학원,single_campus,2,0101|0105,8
2014,4631323695,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학원,single_campus,2,0101|0105,8
2014,4636554002,true,matched,not_required,1,1,본교,1,인천,1,인천 중구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2014,4639483511,true,matched,not_required,1,1,본교,1,부산,1,부산 서구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,4642298758,true,matched,not_required,1,1,본교,1,경남,1,경남 창원시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,3958
2014,4644152700,true,matched,not_required,1,1,본교,1,경북,1,경북 영천시,1,전문대학,single_campus,10,0001|0101|0305|0310|0316|0601|0714|1014|1016|1207,786
2014,4648042976,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학원,single_campus,3,0101|0105|0502,10
2014,4651407539,true,matched,not_required,1,1,본교,1,경북,1,경북 포항시,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,1607
2014,4660587131,true,matched,not_required,1,1,제2캠퍼스,1,강원,1,강원 삼척시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,19
2014,4668976008,true,matched,not_required,1,1,본교,1,대구,1,대구 북구,1,대학원,single_campus,3,0101|0105|0502,9
2014,4670616984,true,matched,not_required,1,1,본교,1,경기,1,경기 군포시,1,대학원,single_campus,2,0101|0105,8
2014,4678782165,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0503|0601|0714|1014|1016|1026|1207,5542
2014,4681622624,true,matched,not_required,1,1,본교,1,서울,1,서울 광진구,1,대학원,single_campus,2,0101|0105,8
2014,4685918450,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,2,0101|0105,8
2014,4689641356,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학원,single_campus,3,0101|0105|0502,18
2014,4690485715,true,matched,not_required,1,1,본교,1,대구,1,대구 북구,1,대학원,single_campus,3,0101|0105|0502,10
2014,4694034814,true,matched,not_required,1,1,본교,1,경남,1,경남 남해군,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,504
2014,4695447266,true,matched,not_required,1,1,본교,1,경기,1,경기 포천시,1,전문대학,single_campus,9,0001|0101|0316|0601|0714|1014|1016|1026|1207,2790
2014,4703848481,true,matched,not_required,1,1,본교,1,경북,1,경북 경주시,1,대학원,single_campus,3,0101|0105|0502,10
2014,4705116093,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,2,0101|0105,8
2014,4708137869,true,matched,not_required,1,1,본교,1,대전,1,대전 동구,1,대학원,single_campus,1,0101,1
2014,4711229920,true,matched,not_required,1,1,본교,1,서울,1,서울 마포구,1,대학,single_campus,11,0101|0103|0305|0310|0316|0502|0601|0714|1014|1016|1207,395
2014,4712619304,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,3,0101|0105|0502,9
2014,4715738177,true,matched,not_required,1,1,본교,1,경북,1,경북 경산시,1,대학원,single_campus,2,0101|0105,8
2014,4733589351,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,12
2014,4735718488,true,matched,not_required,1,1,본교,1,경기,1,경기 수원시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,14
2014,4737961351,true,matched,not_required,1,1,본교,1,서울,1,서울 마포구,1,대학원,single_campus,2,0101|0105,8
2014,4741168200,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,9
2014,4745576679,true,matched,not_required,1,1,본교,1,광주,1,광주 남구,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,175
2014,4769077658,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2014,4774815440,true,matched,not_required,1,1,본교,1,전북,1,전북 완주군,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,2787
2014,4792513191,true,matched,not_required,1,1,본교,1,서울,1,서울 영등포구,1,대학원대학,single_campus,7,0101|0105|0502|0503|0601|1014|1207,17
2014,4796112179,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,4801350533,true,matched,not_required,1,1,본교,1,충남,1,충남 천안시,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,24
2014,4802251756,true,matched,not_required,1,1,본교,1,대전,1,대전 서구,1,대학원,single_campus,3,0101|0105|0502,11
2014,4808304429,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,9
2014,4813841581,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,22
2014,4819438815,true,matched,not_required,1,1,본교,1,경기,1,경기 성남시,1,대학원,single_campus,2,0101|0502,3
2014,4820870041,true,matched,not_required,1,1,본교,1,전남,1,전남 광양시,1,대학원,single_campus,2,0101|0105,8
2014,4826268255,true,matched,not_required,1,1,본교,1,인천,1,인천 연수구,1,대학원,single_campus,3,0101|0105|0502,9
2014,4827605068,true,matched,not_required,1,1,본교,1,부산,1,부산 사상구,1,대학원,single_campus,3,0101|0105|0502,11
2014,4841519296,true,matched,not_required,1,1,본교,1,대전,1,대전 중구,1,대학원,single_campus,4,0001|0101|0105|0502,58
2014,4841767132,true,matched,not_required,1,1,본교,1,대전,1,대전 대덕구,1,대학,single_campus,7,0001|0101|0103|0310|0316|0503|1016,32
2014,4847664237,true,matched,not_required,1,1,본교,1,경북,1,경북 경주시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,1926
2014,4848274171,true,matched,not_required,2,2,본교|분교1,2,서울|충북,2,서울 광진구|충북 충주시,1,대학원,multiple_campuses,5,0101|0105|0502|0601|1014,13
2014,4856138408,true,matched,not_required,1,1,본교,1,충북,1,충북 청주시,1,대학원,single_campus,4,0001|0101|0105|0502,136
2014,4858217120,true,matched,not_required,1,1,본교,1,경남,1,경남 진주시,1,대학원,single_campus,4,0001|0101|0105|0502,531
2014,4860007762,true,matched,not_required,1,1,본교,1,서울,1,서울 용산구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2014,4865346431,true,matched,not_required,1,1,본교,1,경남,1,경남 진주시,1,대학원,single_campus,3,0101|0105|0502,17
2014,4865807235,true,matched,not_required,1,1,본교,1,전북,1,전북 군산시,1,대학원,single_campus,2,0101|0105,8
2014,4867883265,true,matched,not_required,1,1,본교,1,서울,1,서울 구로구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,14
2014,4870187282,true,matched,not_required,1,1,분교1,1,충북,1,충북 충주시,1,대학원,single_campus,3,0101|0105|0502,10
2014,4882078588,true,matched,not_required,1,1,본교,1,경남,1,경남 김해시,1,전문대학,single_campus,9,0001|0101|0305|0310|0316|0601|0714|1014|1016,546
2014,4886954307,true,matched,not_required,1,1,본교,1,광주,1,광주 동구,1,대학원,single_campus,4,0001|0101|0105|0502,476
2014,4890825808,true,matched,not_required,1,1,본교,1,경기,1,경기 오산시,1,대학원,single_campus,2,0101|0105,8
2014,4901499390,true,matched,not_required,1,1,본교,1,충남,1,충남 공주시,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,426
2014,4906134784,true,matched,not_required,1,1,본교,1,서울,1,서울 용산구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,4924876451,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,3,0101|0105|0502,9
2014,4927054405,true,matched,not_required,1,1,본교,1,경기,1,경기 안성시,1,대학원,single_campus,2,0101|0105,2
2014,4929824054,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,187
2014,4931770801,true,matched,not_required,1,1,본교,1,서울,1,서울 구로구,1,대학원,single_campus,3,0101|0105|0502,9
2014,4938666224,true,matched,not_required,1,1,본교,1,대구,1,대구 달서구,1,대학원,single_campus,2,0101|0105,8
2014,4945490300,true,matched,not_required,1,1,본교,1,경기,1,경기 화성시,1,대학원,single_campus,3,0101|0105|0502,9
2014,4946494519,true,matched,not_required,1,1,본교,1,서울,1,서울 용산구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,15
2014,4946694076,true,matched,not_required,1,1,본교,1,경기,1,경기 안성시,1,대학원,single_campus,1,0101,1
2014,4953317523,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,4953338444,true,matched,not_required,1,1,본교,1,충남,1,충남 부여군,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2014,4953587889,true,matched,not_required,1,1,본교,1,경북,1,경북 영주시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,14
2014,4955806612,true,matched,not_required,1,1,본교,1,대전,1,대전 서구,1,대학원,single_campus,2,0101|0105,2
2014,4959807395,true,matched,not_required,1,1,본교,1,충남,1,충남 아산시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,3369
2014,4975089013,true,matched,not_required,1,1,본교,1,부산,1,부산 서구,1,대학원,single_campus,1,0101,1
2014,4982337415,true,matched,not_required,1,1,본교,1,부산,1,부산 북구,1,전문대학,single_campus,12,0001|0101|0103|0305|0310|0316|0601|0714|1014|1016|1026|1207,548
2014,4989010214,true,matched,not_required,1,1,본교,1,경북,1,경북 김천시,1,대학원,single_campus,1,0101,1
2014,4998354494,true,matched,not_required,2,2,본교|제2캠퍼스,2,경남|경북,2,경남 김해시|경북 고령군,1,대학,multiple_campuses,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,867
2014,5008973360,true,matched,not_required,2,2,본교|제2캠퍼스,1,강원,2,강원 강릉시|강원 원주시,1,대학원,multiple_campuses,3,0001|0101|0105,160
2014,5012942492,true,matched,not_required,1,1,본교,1,전남,1,전남 나주시,1,대학원,single_campus,2,0101|0105,8
2014,5019384086,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,6,0001|0101|0105|0502|0601|1014,372
2014,5021828651,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,13
2014,5027231693,true,matched,not_required,1,1,본교,1,서울,1,서울 관악구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,14
2014,5029051840,true,matched,not_required,1,1,본교,1,서울,1,서울 관악구,1,대학원대학,single_campus,7,0101|0105|0502|0503|0601|1014|1207,29
2014,5031545758,true,matched,not_required,1,1,본교,1,제주,1,제주 제주시,1,대학원,single_campus,3,0101|0105|0502,9
2014,5038480877,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,대학원,single_campus,2,0101|0105,8
2014,5040762364,true,matched,not_required,1,1,분교1,1,경북,1,경북 경주시,1,대학원,single_campus,3,0101|0105|0502,9
2014,5043034195,true,matched,not_required,1,1,본교,1,전남,1,전남 광양시,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,1028
2014,5055441558,true,matched,not_required,1,1,본교,1,경기,1,경기 부천시,1,대학원,single_campus,3,0101|0105|0502,9
2014,5065707445,true,matched,not_required,1,1,본교,1,부산,1,부산 영도구,1,대학원,single_campus,3,0101|0105|0502,11
2014,5066195070,true,matched,not_required,1,1,본교,1,제주,1,제주 제주시,1,대학원,single_campus,1,0101,1
2014,5068490505,true,matched,not_required,1,1,본교,1,경기,1,경기 김포시,1,대학원,single_campus,4,0001|0101|0105|0502,25
2014,5085185647,true,matched,not_required,1,1,본교,1,대전,1,대전 서구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2014,5094032645,true,matched,not_required,1,1,본교,1,경기,1,경기 안양시,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0503|0601|0714|1014|1016|1026|1207,1499
2014,5100128233,true,matched,not_required,1,1,본교,1,서울,1,서울 노원구,1,대학원,single_campus,4,0001|0101|0105|0502,107
2014,5103435933,true,matched,not_required,1,1,본교,1,경북,1,경북 경산시,1,대학원,single_campus,2,0101|0105,8
2014,5107343912,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원대학,single_campus,7,0101|0105|0502|0503|0601|1014|1207,31
2014,5113084912,true,matched,not_required,1,1,본교,1,전북,1,전북 익산시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,5115008592,true,matched,not_required,1,1,본교,1,인천,1,인천 연수구,1,대학원,single_campus,4,0001|0101|0105|0502,217
2014,5129176020,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학원,single_campus,3,0101|0105|0502,11
2014,5137077808,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,2,0101|0105,8
2014,5138773500,true,matched,not_required,1,1,본교,1,부산,1,부산 남구,1,대학원,single_campus,2,0101|0105,8
2014,5157359063,true,matched,not_required,1,1,본교,1,경기,1,경기 이천시,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,1696
2014,5162013769,true,matched,not_required,1,1,본교,1,경남,1,경남 진주시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,5165901899,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2014,5176241278,true,matched,not_required,1,1,본교,1,충북,1,충북 음성군,1,대학원,single_campus,3,0101|0105|0502,9
2014,5178571045,true,matched,not_required,1,1,본교,1,경기,1,경기 포천시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,13
2014,5181785941,true,matched,not_required,1,1,본교,1,경기,1,경기 포천시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,17
2014,5182121753,true,matched,not_required,1,1,본교,1,충북,1,충북 청원군,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,3184
2014,5188408315,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,18
2014,5189378738,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학원,single_campus,2,0101|0105,8
2014,5197615802,true,matched,not_required,1,1,본교,1,경북,1,경북 영주시,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,1467
2014,5198851764,true,matched,not_required,1,1,본교,1,경북,1,경북 경산시,1,대학원,single_campus,4,0001|0101|0105|0502,79
2014,5217659950,true,matched,not_required,1,1,본교,1,서울,1,서울 동작구,1,대학원,single_campus,3,0101|0105|0502,11
2014,5222189128,true,matched,not_required,1,1,본교,1,경남,1,경남 진주시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,5227308928,true,matched,not_required,1,1,본교,1,서울,1,서울 동대문구,1,대학원,single_campus,4,0101|0502|0601|1014,7
2014,5228620529,true,matched,not_required,1,1,본교,1,경기,1,경기 광주시,1,대학원,single_campus,3,0001|0101|0105,28
2014,5238847255,true,matched,not_required,1,1,본교,1,서울,1,서울 영등포구,1,대학,single_campus,2,0101|0103,2
2014,5241208136,true,matched,not_required,1,1,본교,1,경기,1,경기 오산시,1,전문대학,single_campus,11,0001|0101|0305|0310|0316|0601|0714|1014|1016|1026|1207,2647
2014,5241926431,true,matched,not_required,1,1,본교,1,서울,1,서울 은평구,1,대학원,single_campus,3,0101|0105|0502,9
2014,5242272973,true,matched,not_required,1,1,본교,1,서울,1,서울 서대문구,1,대학원,single_campus,3,0101|0105|0502,9
2014,5244222402,true,matched,not_required,1,1,본교,1,충남,1,충남 아산시,1,대학원,single_campus,2,0101|0502,2
2014,5246691107,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,28
2014,5248862624,true,matched,not_required,1,1,본교,1,경기,1,경기 안성시,1,대학원,single_campus,1,0101,1
2014,5260870873,true,matched,not_required,1,1,본교,1,대구,1,대구 북구,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,7875
2014,5266335606,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원,single_campus,4,0101|0105|0601|1014,13
2014,5269131004,true,matched,not_required,1,1,본교,1,경기,1,경기 수원시,1,대학원,single_campus,3,0101|0601|1014,3
2014,5269919574,true,matched,not_required,1,1,본교,1,경기,1,경기 시흥시,1,대학,single_campus,9,0001|0101|0103|0310|0316|0503|0714|1016|1026,1981
2014,5287582993,true,matched,not_required,1,1,본교,1,대전,1,대전 유성구,1,대학원,single_campus,2,0101|0105,8
2014,5288549661,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,20
2014,5296387076,true,matched,not_required,1,1,본교,1,충남,1,충남 금산군,1,대학원,single_campus,3,0101|0105|0502,13
2014,5301821768,true,matched,not_required,1,1,본교,1,경기,1,경기 군포시,1,대학원,single_campus,2,0101|0105,8
2014,5302303493,true,matched,not_required,1,1,본교,1,충북,1,충북 청원군,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,820
2014,5303786218,true,matched,not_required,1,1,본교,1,서울,1,서울 마포구,1,대학원,single_campus,2,0101|0105,8
2014,5305691123,true,matched,not_required,1,1,본교,1,대전,1,대전 유성구,1,대학,single_campus,8,0001|0101|0103|0310|0316|0503|0714|1016,3190
2014,5306109547,true,matched,not_required,1,1,본교,1,충북,1,충북 청주시,1,대학원,single_campus,2,0101|0105,8
2014,5308086872,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학원,single_campus,2,0101|0105,8
2014,5308098137,true,matched,not_required,1,1,본교,1,경남,1,경남 김해시,1,대학원,single_campus,3,0001|0101|0105,9
2014,5311604321,true,matched,not_required,1,1,본교,1,부산,1,부산 영도구,1,대학원,single_campus,4,0001|0101|0105|0502,214
2014,5314473211,true,matched,not_required,1,1,본교,1,경남,1,경남 창원시,1,대학원,single_campus,1,0101,1
2014,5332823812,true,matched,not_required,1,1,본교,1,서울,1,서울 도봉구,1,대학원,single_campus,4,0001|0101|0105|0502,92
2014,5344069242,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,5352496743,true,matched,not_required,1,1,본교,1,경기,1,경기 안성시,1,전문대학,single_campus,12,0001|0101|0103|0305|0310|0316|0601|0714|1014|1016|1026|1207,385
2014,5355551779,true,matched,not_required,1,1,본교,1,서울,1,서울 구로구,1,대학원,single_campus,2,0101|0105,8
2014,5360989689,true,matched,not_required,1,1,본교,1,경북,1,경북 구미시,1,대학원,single_campus,3,0001|0101|0105,20
2014,5363520622,true,matched,not_required,2,2,본교|제2캠퍼스,2,경기|서울,2,경기 수원시|서울 서대문구,1,대학,multiple_campuses,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,4488
2014,5372909963,true,matched,not_required,1,1,본교,1,부산,1,부산 사하구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,29
2014,5379281818,true,matched,not_required,1,1,제2캠퍼스,1,부산,1,부산 해운대구,1,대학원,single_campus,2,0101|0105,8
2014,5400147795,false,after_base_last_seen,unresolved_temporal_boundary,0,0,,0,,0,,0,,not_observed,1,1016,6
2014,5402223825,true,matched,not_required,1,1,본교,1,서울,1,서울 광진구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,19
2014,5409221172,true,matched,not_required,1,1,본교,1,경기,1,경기 수원시,1,대학원,single_campus,1,0101,1
2014,5410708189,true,matched,not_required,1,1,본교,1,전북,1,전북 전주시,1,대학원,single_campus,2,0101|0105,8
2014,5424023211,true,matched,not_required,1,1,본교,1,충남,1,충남 금산군,1,대학원,single_campus,3,0101|0105|0502,16
2014,5425220012,true,matched,not_required,1,1,본교,1,서울,1,서울 성북구,1,대학원,single_campus,3,0101|0105|0502,9
2014,5432701230,true,matched,not_required,1,1,본교,1,광주,1,광주 광산구,1,대학원,single_campus,3,0101|0105|0502,10
2014,5445528626,true,matched,not_required,1,1,본교,1,경기,1,경기 성남시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,6838
2014,5446199715,true,matched,not_required,1,1,본교,1,광주,1,광주 남구,1,대학원,single_campus,2,0101|0105,8
2014,5448134660,true,matched,not_required,1,1,본교,1,부산,1,부산 영도구,1,대학원,single_campus,2,0101|0105,8
2014,5463489234,true,matched,not_required,1,1,본교,1,전북,1,전북 임실군,1,대학원,single_campus,3,0101|0105|0502,13
2014,5466341495,true,matched,not_required,1,1,본교,1,대구,1,대구 달서구,1,대학원,single_campus,2,0101|0502,2
2014,5479805111,true,matched,not_required,1,1,본교,1,경기,1,경기 시흥시,1,대학원,single_campus,2,0101|0105,8
2014,5497220695,true,matched,not_required,1,1,본교,1,경기,1,경기 안양시,1,대학원,single_campus,2,0101|0105,8
2014,5507509648,true,matched,not_required,1,1,본교,1,경기,1,경기 수원시,1,대학,single_campus,11,0101|0103|0305|0310|0316|0502|0601|0714|1014|1016|1207,60
2014,5511371493,true,matched,not_required,1,1,본교,1,경북,1,경북 구미시,1,대학원,single_campus,2,0101|0105,8
2014,5517196714,true,matched,not_required,1,1,분교1,1,강원,1,강원 원주시,1,대학원,single_campus,3,0101|0105|0502,14
2014,5519038856,true,matched,not_required,2,2,본교|제2캠퍼스,1,경북,1,경북 고령군,1,대학원,multiple_campuses,2,0101|0105,9
2014,5524299204,true,matched,not_required,1,1,본교,1,광주,1,광주 동구,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026,5960
2014,5531125962,true,matched,not_required,1,1,본교,1,경북,1,경북 구미시,1,대학원,single_campus,2,0101|0105,8
2014,5533828556,false,before_base_first_seen,unresolved_temporal_boundary,0,0,,0,,0,,0,,not_observed,1,0502,1
2014,5541965842,true,matched,not_required,1,1,본교,1,경기,1,경기 수원시,1,대학원,single_campus,3,0101|0105|0502,11
2014,5549670755,true,matched,not_required,1,1,본교,1,경기,1,경기 안성시,1,전문대학,single_campus,10,0001|0101|0305|0316|0601|0714|1014|1016|1026|1207,2779
2014,5549719572,true,matched,not_required,1,1,본교,1,광주,1,광주 남구,1,대학원,single_campus,4,0101|0105|0601|1014,10
2014,5550205051,true,matched,not_required,1,1,본교,1,경기,1,경기 군포시,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0503|0601|0714|1014|1016|1026|1207,880
2014,5550276398,true,matched,not_required,1,1,본교,1,서울,1,서울 관악구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,5555038392,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학원,single_campus,4,0101|0105|0601|1014,10
2014,5585519015,true,matched,not_required,1,1,본교,1,전북,1,전북 익산시,1,대학원,single_campus,5,0101|0105|0502|0601|1014,15
2014,5591479420,true,matched,not_required,1,1,본교,1,강원,1,강원 원주시,1,대학원,single_campus,2,0101|0105,8
2014,5607649385,true,matched,not_required,1,1,본교,1,경북,1,경북 경주시,1,대학원,single_campus,3,0001|0101|0105,28
2014,5608781814,true,matched,not_required,1,1,본교,1,대구,1,대구 달서구,1,대학원,single_campus,3,0101|0105|0502,11
2014,5616359591,true,matched,not_required,1,1,본교,1,경북,1,경북 경산시,1,전문대학,single_campus,10,0001|0101|0305|0310|0316|0601|0714|1014|1016|1207,1275
2014,5619136750,true,matched,not_required,1,1,본교,1,경북,1,경북 경산시,1,대학원,single_campus,2,0101|0105,8
2014,5622779190,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학원,single_campus,1,0101,1
2014,5622947633,true,matched,not_required,1,1,본교,1,경기,1,경기 화성시,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,1533
2014,5635147929,true,matched,not_required,1,1,본교,1,대전,1,대전 유성구,1,대학원,single_campus,5,0101|0105|0502|0601|1014,11
2014,5636268556,true,matched,not_required,1,1,본교,1,서울,1,서울 노원구,1,대학원,single_campus,4,0001|0101|0105|0502,86
2014,5637840330,true,matched,not_required,1,1,본교,1,서울,1,서울 광진구,1,대학원,single_campus,3,0001|0101|0105,123
2014,5637881100,true,matched,not_required,1,1,본교,1,경북,1,경북 구미시,1,대학,single_campus,14,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1026|1207,2311
2014,5638786613,true,matched,not_required,1,1,본교,1,서울,1,서울 종로구,1,대학,single_campus,11,0101|0103|0305|0310|0316|0502|0601|0714|1014|1016|1207,156
2014,5642528295,true,matched,not_required,1,1,본교,1,경기,1,경기 용인시,1,대학,single_campus,13,0001|0101|0103|0305|0310|0316|0502|0503|0601|0714|1014|1016|1207,239
2014,5647400259,true,matched,not_required,1,1,제2캠퍼스,1,서울,1,서울 서초구,1,대학원,single_campus,2,0101|0105,8
2014,5648208677,true,matched,not_required,1,1,본교,1,광주,1,광주 광산구,1,대학원,single_campus,1,0101,1
2014,5654910981,true,matched,not_required,1,1,본교,1,경기,1,경기 화성시,1,대학원,single_campus,4,0001|0101|0105|0502,156
