source,catalog_code,dataset,year,row_count,missing_open_id_rows,orphan_rows
대학정보공시,0313,외국인유학생현황_대학원,2020,5107,0,0
대학정보공시,0313,외국인유학생현황_대학원,2021,5077,0,0
대학정보공시,0313,외국인유학생현황_대학원,2022,5204,0,0
대학정보공시,0313,외국인유학생현황_대학원,2023,5309,0,0
대학정보공시,0313,외국인유학생현황_대학원,2024,5278,0,0
대학정보공시,0313,외국인유학생현황_대학원,2025,5293,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2010,2494,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2011,2865,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2012,3109,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2013,3450,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2014,4745,0,6
대학정보공시,0314,외국인유학생중도탈락현황,2015,5106,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2016,5455,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2017,5832,0,2
대학정보공시,0314,외국인유학생중도탈락현황,2018,5970,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2019,6066,0,1
대학정보공시,0314,외국인유학생중도탈락현황,2020,6021,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2021,6015,0,1
대학정보공시,0314,외국인유학생중도탈락현황,2022,6413,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2023,5366,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2024,5588,0,0
대학정보공시,0314,외국인유학생중도탈락현황,2025,5865,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2010,2366,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2011,2782,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2012,3112,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2013,3534,0,12
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2014,5032,0,27
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2015,5588,0,3
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2016,6066,0,1
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2017,6401,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2018,6765,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2019,6850,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2020,6370,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2021,6248,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2022,6344,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2023,5137,0,0
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2024,5390,0,1
대학정보공시,0315,외국인유학생중도탈락현황_대학원,2025,5353,0,0
대학정보공시,0316,중도탈락학생현황,2009,25077,0,260
대학정보공시,0316,중도탈락학생현황,2010,24452,0,0
대학정보공시,0316,중도탈락학생현황,2011,24723,0,0
대학정보공시,0316,중도탈락학생현황,2012,24927,0,25
대학정보공시,0316,중도탈락학생현황,2013,25503,0,2
대학정보공시,0316,중도탈락학생현황,2014,25121,0,0
대학정보공시,0316,중도탈락학생현황,2015,24448,0,40
대학정보공시,0316,중도탈락학생현황,2016,25539,0,376
대학정보공시,0316,중도탈락학생현황,2017,26968,0,9
대학정보공시,0316,중도탈락학생현황,2018,28893,0,0
대학정보공시,0316,중도탈락학생현황,2019,29447,0,58
대학정보공시,0316,중도탈락학생현황,2020,28429,0,2
대학정보공시,0316,중도탈락학생현황,2021,29110,0,135
대학정보공시,0316,중도탈락학생현황,2022,28287,0,0
대학정보공시,0316,중도탈락학생현황,2023,21252,0,0
대학정보공시,0316,중도탈락학생현황,2024,17055,0,0
대학정보공시,0316,중도탈락학생현황,2025,18262,0,0
대학정보공시,0317,중도탈락학생현황_대학원,2009,12628,0,31
대학정보공시,0317,중도탈락학생현황_대학원,2010,12817,0,0
대학정보공시,0317,중도탈락학생현황_대학원,2011,13053,0,28
대학정보공시,0317,중도탈락학생현황_대학원,2012,13504,0,5
대학정보공시,0317,중도탈락학생현황_대학원,2013,14110,0,13
대학정보공시,0317,중도탈락학생현황_대학원,2014,12497,0,27
대학정보공시,0317,중도탈락학생현황_대학원,2015,13171,0,36
대학정보공시,0317,중도탈락학생현황_대학원,2016,15255,0,81
대학정보공시,0317,중도탈락학생현황_대학원,2017,47946,0,2
대학정보공시,0317,중도탈락학생현황_대학원,2018,49241,0,0
대학정보공시,0317,중도탈락학생현황_대학원,2019,50631,0,3
대학정보공시,0317,중도탈락학생현황_대학원,2020,51603,0,3
대학정보공시,0317,중도탈락학생현황_대학원,2021,52575,0,0
대학정보공시,0317,중도탈락학생현황_대학원,2022,7556,0,0
대학정보공시,0317,중도탈락학생현황_대학원,2023,7579,0,0
대학정보공시,0317,중도탈락학생현황_대학원,2024,7538,0,1
대학정보공시,0317,중도탈락학생현황_대학원,2025,7675,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2009,93,0,18
대학정보공시,0318,학사학위전공심화과정학생현황,2010,84,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2011,87,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2012,95,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2013,102,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2014,106,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2015,110,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2016,111,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2017,114,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2018,115,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2019,114,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2020,117,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2021,119,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2022,117,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2023,118,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2024,121,0,0
대학정보공시,0318,학사학위전공심화과정학생현황,2025,121,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2010,4432,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2011,4381,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2012,4183,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2013,2944,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2014,2989,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2015,3073,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2016,3212,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2017,3051,0,8
대학정보공시,0319,신입생의출신고등학교유형별현황,2018,3014,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2019,2968,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2020,2942,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2021,4108,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2022,4053,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2023,4057,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2024,3656,0,0
대학정보공시,0319,신입생의출신고등학교유형별현황,2025,3653,0,0
대학정보공시,0401,졸업생현황,2009,91519,0,634
대학정보공시,0401,졸업생현황,2010,92092,0,0
대학정보공시,0401,졸업생현황,2011,93563,0,0
대학정보공시,0401,졸업생현황,2012,95040,0,0
대학정보공시,0401,졸업생현황,2013,95843,0,0
대학정보공시,0401,졸업생현황,2014,98416,0,0
대학정보공시,0401,졸업생현황,2015,100748,0,0
대학정보공시,0401,졸업생현황,2016,100225,0,0
대학정보공시,0401,졸업생현황,2017,99985,0,11
대학정보공시,0401,졸업생현황,2018,98630,0,0
대학정보공시,0401,졸업생현황,2019,97550,0,0
대학정보공시,0401,졸업생현황,2020,97753,0,0
대학정보공시,0401,졸업생현황,2021,99872,0,0
대학정보공시,0401,졸업생현황,2022,102065,0,0
대학정보공시,0401,졸업생현황,2023,98406,0,0
대학정보공시,0401,졸업생현황,2024,97559,0,0
대학정보공시,0401,졸업생현황,2025,95414,0,0
대학정보공시,0402,졸업생현황_일반대학원,2009,17777,0,230
대학정보공시,0402,졸업생현황_일반대학원,2010,18994,0,0
대학정보공시,0402,졸업생현황_일반대학원,2011,19569,0,0
대학정보공시,0402,졸업생현황_일반대학원,2012,20632,0,0
대학정보공시,0402,졸업생현황_일반대학원,2013,20916,0,0
대학정보공시,0402,졸업생현황_일반대학원,2014,21232,0,0
대학정보공시,0402,졸업생현황_일반대학원,2015,21643,0,0
대학정보공시,0402,졸업생현황_일반대학원,2016,22159,0,0
대학정보공시,0402,졸업생현황_일반대학원,2017,22726,0,0
대학정보공시,0402,졸업생현황_일반대학원,2018,22535,0,0
대학정보공시,0402,졸업생현황_일반대학원,2019,23201,0,1
대학정보공시,0402,졸업생현황_일반대학원,2020,23879,0,0
대학정보공시,0402,졸업생현황_일반대학원,2021,23314,0,0
대학정보공시,0402,졸업생현황_일반대학원,2022,24608,0,0
대학정보공시,0402,졸업생현황_일반대학원,2023,24754,0,0
대학정보공시,0403,졸업생현황_전문대학원,2009,12953,0,0
대학정보공시,0403,졸업생현황_전문대학원,2010,13281,0,0
대학정보공시,0403,졸업생현황_전문대학원,2011,13712,0,0
대학정보공시,0403,졸업생현황_전문대학원,2012,14680,0,0
대학정보공시,0403,졸업생현황_전문대학원,2013,1015,0,0
대학정보공시,0403,졸업생현황_전문대학원,2014,768,0,16
대학정보공시,0403,졸업생현황_전문대학원,2015,683,0,0
대학정보공시,0403,졸업생현황_전문대학원,2016,715,0,0
대학정보공시,0403,졸업생현황_전문대학원,2017,1177,0,0
대학정보공시,0403,졸업생현황_전문대학원,2018,1190,0,0
대학정보공시,0403,졸업생현황_전문대학원,2019,1178,0,0
대학정보공시,0403,졸업생현황_전문대학원,2020,1170,0,0
대학정보공시,0403,졸업생현황_전문대학원,2021,1168,0,0
대학정보공시,0403,졸업생현황_전문대학원,2022,1178,0,0
대학정보공시,0403,졸업생현황_전문대학원,2023,1172,0,0
대학정보공시,0404,졸업생현황_특수대학원,2013,6668,0,0
대학정보공시,0404,졸업생현황_특수대학원,2014,4492,0,7
대학정보공시,0404,졸업생현황_특수대학원,2015,3970,0,0
대학정보공시,0404,졸업생현황_특수대학원,2016,3680,0,1
대학정보공시,0404,졸업생현황_특수대학원,2017,5879,0,0
대학정보공시,0404,졸업생현황_특수대학원,2018,5894,0,0
대학정보공시,0404,졸업생현황_특수대학원,2019,5927,0,0
대학정보공시,0404,졸업생현황_특수대학원,2020,6018,0,0
대학정보공시,0404,졸업생현황_특수대학원,2021,5920,0,0
대학정보공시,0404,졸업생현황_특수대학원,2022,5950,0,0
대학정보공시,0404,졸업생현황_특수대학원,2023,5911,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2009,14150,0,251
대학정보공시,0405,졸업생진학현황_일반대학원,2010,14164,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2011,14198,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2012,13955,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2013,13597,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2014,13731,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2015,13855,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2016,14655,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2017,14123,0,7
대학정보공시,0405,졸업생진학현황_일반대학원,2018,14146,0,0
대학정보공시,0405,졸업생진학현황_일반대학원,2019,13876,0,18
대학정보공시,0405,졸업생진학현황_일반대학원,2021,13731,0,22
대학정보공시,0405,졸업생진학현황_일반대학원,2022,13947,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2009,14151,0,252
대학정보공시,0406,졸업생진학현황_전문대학원,2010,14164,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2011,14198,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2012,13944,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2013,352,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2014,352,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2015,384,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2017,610,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2018,620,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2019,642,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2020,676,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2021,717,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2022,745,0,0
대학정보공시,0406,졸업생진학현황_전문대학원,2023,851,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2009,4307,0,27
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2010,4396,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2011,4494,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2012,4655,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2013,4784,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2014,4886,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2015,4975,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2016,5032,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2017,5034,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2018,5092,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2019,5100,0,0
대학정보공시,0407,졸업생진학현황_일반대학원_대학원,2022,5250,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2009,696,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2010,720,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2011,722,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2012,822,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2013,1003,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2014,758,0,16
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2015,691,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2016,724,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2017,1192,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2018,1214,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2019,1191,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2020,1184,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2021,1179,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2022,1188,0,0
대학정보공시,0408,졸업생진학현황_전문대학원_대학원,2023,1603,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2009,6047,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2010,6087,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2011,6194,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2012,6677,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2013,6686,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2014,4497,0,7
대학정보공시,0409,졸업생진학현황_특수대학원,2015,3978,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2016,3699,0,1
대학정보공시,0409,졸업생진학현황_특수대학원,2017,5894,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2018,5917,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2019,5981,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2020,6044,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2021,5938,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2022,5975,0,0
대학정보공시,0409,졸업생진학현황_특수대학원,2023,7921,0,0
대학정보공시,0410,졸업생취업현황,2009,14539,0,250
대학정보공시,0410,졸업생취업현황,2010,14292,0,0
대학정보공시,0410,졸업생취업현황,2011,13830,0,0
대학정보공시,0410,졸업생취업현황,2012,27227,0,11
대학정보공시,0410,졸업생취업현황,2013,26983,0,45
대학정보공시,0410,졸업생취업현황,2014,27245,0,11
대학정보공시,0410,졸업생취업현황,2015,27484,0,0
대학정보공시,0410,졸업생취업현황,2016,27977,0,28
대학정보공시,0410,졸업생취업현황,2017,14150,0,7
대학정보공시,0410,졸업생취업현황,2018,14213,0,0
대학정보공시,0410,졸업생취업현황,2019,13933,0,18
대학정보공시,0410,졸업생취업현황,2022,14007,0,0
대학정보공시,0410,졸업생취업현황,2024,14325,0,0
대학정보공시,0410,졸업생취업현황,2025,14488,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2009,4281,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2010,4407,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2011,4511,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2012,9162,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2013,9462,0,3
대학정보공시,0411,졸업생취업현황_일반대학원,2014,9691,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2015,9885,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2016,10035,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2017,5050,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2018,5098,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2019,5104,0,0
대학정보공시,0411,졸업생취업현황_일반대학원,2022,5253,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2009,697,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2010,711,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2011,722,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2012,834,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2013,1003,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2014,758,0,16
대학정보공시,0412,졸업생취업현황_전문대학원,2015,691,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2016,724,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2017,1192,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2018,1214,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2019,1191,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2020,1184,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2021,1179,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2022,1188,0,0
대학정보공시,0412,졸업생취업현황_전문대학원,2023,1738,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2009,6057,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2010,6063,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2011,6201,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2012,6703,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2013,6716,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2014,4513,0,7
대학정보공시,0413,졸업생취업현황_특수대학원,2015,4004,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2016,3700,0,1
대학정보공시,0413,졸업생취업현황_특수대학원,2017,5903,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2018,5917,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2019,5982,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2020,6045,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2021,5938,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2022,5975,0,0
대학정보공시,0413,졸업생취업현황_특수대학원,2023,7630,0,3
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2009,5278,0,216
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2010,5538,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2011,5622,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2012,6001,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2013,6069,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2014,5798,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2015,6139,0,1
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2016,6277,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2017,6607,0,11
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2018,6839,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2019,6822,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2020,6856,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2021,6985,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2022,7414,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2023,3278,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2024,3267,0,0
대학정보공시,0501,전체교원대비전임교원현황_전문대학,2025,3282,0,0
대학정보공시,0502,전체교원대비전임교원현황,2009,16623,0,71
대학정보공시,0502,전체교원대비전임교원현황,2010,17537,0,0
대학정보공시,0502,전체교원대비전임교원현황,2011,18036,0,0
대학정보공시,0502,전체교원대비전임교원현황,2012,19255,0,0
대학정보공시,0502,전체교원대비전임교원현황,2013,13167,0,0
대학정보공시,0502,전체교원대비전임교원현황,2014,12050,0,2
대학정보공시,0502,전체교원대비전임교원현황,2015,13496,0,3
대학정보공시,0502,전체교원대비전임교원현황,2016,13057,0,8
대학정보공시,0502,전체교원대비전임교원현황,2017,13247,0,0
대학정보공시,0502,전체교원대비전임교원현황,2018,13347,0,0
대학정보공시,0502,전체교원대비전임교원현황,2019,12892,0,1
대학정보공시,0502,전체교원대비전임교원현황,2020,12488,0,0
대학정보공시,0502,전체교원대비전임교원현황,2021,12945,0,0
대학정보공시,0502,전체교원대비전임교원현황,2022,13444,0,0
대학정보공시,0502,전체교원대비전임교원현황,2023,13154,0,0
대학정보공시,0502,전체교원대비전임교원현황,2024,13722,0,0
대학정보공시,0502,전체교원대비전임교원현황,2025,13958,0,0
대학정보공시,0503,전임교원1인당학생현황,2009,1285,0,8
대학정보공시,0503,전임교원1인당학생현황,2010,1295,0,0
대학정보공시,0503,전임교원1인당학생현황,2011,1285,0,5
대학정보공시,0503,전임교원1인당학생현황,2012,1345,0,5
대학정보공시,0503,전임교원1인당학생현황,2013,1323,0,5
대학정보공시,0503,전임교원1인당학생현황,2014,1368,0,0
대학정보공시,0503,전임교원1인당학생현황,2015,1375,0,0
대학정보공시,0503,전임교원1인당학생현황,2016,1325,0,0
대학정보공시,0503,전임교원1인당학생현황,2017,1330,0,0
대학정보공시,0503,전임교원1인당학생현황,2018,1360,0,0
대학정보공시,0503,전임교원1인당학생현황,2019,1279,0,0
대학정보공시,0503,전임교원1인당학생현황,2020,1274,0,0
대학정보공시,0503,전임교원1인당학생현황,2021,1258,0,0
대학정보공시,0503,전임교원1인당학생현황,2022,1251,0,0
대학정보공시,0503,전임교원1인당학생현황,2023,1250,0,0
대학정보공시,0503,전임교원1인당학생현황,2024,1245,0,10
대학정보공시,0503,전임교원1인당학생현황,2025,1235,0,5
대학정보공시,0504,전임교원1인당학생현황_전문대학,2009,833,0,33
대학정보공시,0504,전임교원1인당학생현황_전문대학,2010,950,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2011,898,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2012,561,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2013,564,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2014,712,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2015,681,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2016,501,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2017,491,0,1
대학정보공시,0504,전임교원1인당학생현황_전문대학,2018,480,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2019,503,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2020,492,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2021,488,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2022,485,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2023,849,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2024,840,0,0
대학정보공시,0504,전임교원1인당학생현황_전문대학,2025,840,0,0
대학정보공시,0505,국가별외국인전임교원현황,2009,1281,0,9
대학정보공시,0505,국가별외국인전임교원현황,2010,1483,0,0
대학정보공시,0505,국가별외국인전임교원현황,2011,1580,0,1
대학정보공시,0505,국가별외국인전임교원현황,2012,1672,0,2
대학정보공시,0505,국가별외국인전임교원현황,2013,1701,0,2
대학정보공시,0505,국가별외국인전임교원현황,2014,1543,0,0
대학정보공시,0505,국가별외국인전임교원현황,2015,1555,0,0
대학정보공시,0505,국가별외국인전임교원현황,2016,1543,0,0
대학정보공시,0505,국가별외국인전임교원현황,2017,1548,0,0
대학정보공시,0505,국가별외국인전임교원현황,2018,1542,0,0
대학정보공시,0505,국가별외국인전임교원현황,2019,1487,0,0
대학정보공시,0505,국가별외국인전임교원현황,2020,1468,0,0
대학정보공시,0505,국가별외국인전임교원현황,2021,1465,0,0
대학정보공시,0505,국가별외국인전임교원현황,2022,1429,0,0
대학정보공시,0505,국가별외국인전임교원현황,2023,1384,0,0
대학정보공시,0505,국가별외국인전임교원현황,2024,1360,0,0
대학정보공시,0505,국가별외국인전임교원현황,2025,1348,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2009,2134,0,14
대학정보공시,0506,전공계열별외국인전임교원현황,2010,2175,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2011,2075,0,5
대학정보공시,0506,전공계열별외국인전임교원현황,2012,2215,0,5
대학정보공시,0506,전공계열별외국인전임교원현황,2013,2205,0,5
대학정보공시,0506,전공계열별외국인전임교원현황,2014,2244,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2015,2646,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2016,2592,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2017,2592,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2018,2544,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2019,2520,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2020,2484,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2021,2454,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2022,2453,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2023,2419,0,0
대학정보공시,0506,전공계열별외국인전임교원현황,2024,2430,0,12
대학정보공시,0506,전공계열별외국인전임교원현황,2025,2412,0,6
대학정보공시,0601,국내외학술지게재논문실적,2009,12113,0,244
대학정보공시,0601,국내외학술지게재논문실적,2010,12224,0,0
대학정보공시,0601,국내외학술지게재논문실적,2011,12416,0,0
대학정보공시,0601,국내외학술지게재논문실적,2012,11693,0,0
대학정보공시,0601,국내외학술지게재논문실적,2013,11790,0,0
대학정보공시,0601,국내외학술지게재논문실적,2014,11932,0,0
대학정보공시,0601,국내외학술지게재논문실적,2015,11875,0,0
대학정보공시,0601,국내외학술지게재논문실적,2016,11849,0,0
대학정보공시,0601,국내외학술지게재논문실적,2017,11767,0,7
대학정보공시,0601,국내외학술지게재논문실적,2018,11695,0,0
대학정보공시,0601,국내외학술지게재논문실적,2019,11638,0,0
대학정보공시,0601,국내외학술지게재논문실적,2020,11696,0,0
대학정보공시,0601,국내외학술지게재논문실적,2021,11931,0,0
대학정보공시,0601,국내외학술지게재논문실적,2022,11999,0,0
대학정보공시,0601,국내외학술지게재논문실적,2023,11538,0,0
대학정보공시,0601,국내외학술지게재논문실적,2024,11509,0,0
대학정보공시,0601,국내외학술지게재논문실적,2025,11780,0,0
대학정보공시,0602,저역서실적,2009,11927,0,229
대학정보공시,0602,저역서실적,2010,12352,0,0
대학정보공시,0602,저역서실적,2011,12344,0,0
대학정보공시,0602,저역서실적,2012,11707,0,0
