source,catalog_code,dataset,year,open_id,row_count,classification,first_0101_year,last_0101_year
대학정보공시,0715,등록금현황_대학원,2017,2545302689,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,2810409545,72,internal_0101_gap,2009,2022
대학정보공시,0715,등록금현황_대학원,2017,2832937419,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,2913967490,54,after_last_0101_year,2012,2015
대학정보공시,0715,등록금현황_대학원,2017,3766758680,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,4058111488,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,4112864494,306,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,4519261002,72,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2017,4589612662,54,internal_0101_gap,2009,2022
대학정보공시,0715,등록금현황_대학원,2017,4989010214,54,after_last_0101_year,2014,2015
대학정보공시,0715,등록금현황_대학원,2017,5314473211,72,internal_0101_gap,2009,2024
대학정보공시,0715,등록금현황_대학원,2017,5794047892,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,5918260991,18,after_last_0101_year,2009,2013
대학정보공시,0715,등록금현황_대학원,2017,6158080518,72,internal_0101_gap,2010,2024
대학정보공시,0715,등록금현황_대학원,2017,6474115550,144,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2017,6527066648,54,internal_0101_gap,2009,2025
대학정보공시,0715,등록금현황_대학원,2017,6724196135,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,7061143279,54,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2017,7514404416,18,after_last_0101_year,2010,2014
대학정보공시,0715,등록금현황_대학원,2017,7835785090,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,7856220841,36,internal_0101_gap,2013,2022
대학정보공시,0715,등록금현황_대학원,2017,8686607539,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,8747820377,90,after_last_0101_year,2011,2015
대학정보공시,0715,등록금현황_대학원,2017,8787434995,378,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,8870644629,72,after_last_0101_year,2011,2015
대학정보공시,0715,등록금현황_대학원,2017,8889203906,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2017,9294413268,18,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2018,1411789357,18,after_last_0101_year,2012,2014
대학정보공시,0715,등록금현황_대학원,2018,2094637930,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,2175487220,18,never_in_0101,,
대학정보공시,0715,등록금현황_대학원,2018,2545302689,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,2810409545,72,internal_0101_gap,2009,2022
대학정보공시,0715,등록금현황_대학원,2018,2832937419,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,2913967490,54,after_last_0101_year,2012,2015
대학정보공시,0715,등록금현황_대학원,2018,3766758680,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,4058111488,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,4112864494,306,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,4989010214,54,after_last_0101_year,2014,2015
대학정보공시,0715,등록금현황_대학원,2018,5314473211,72,internal_0101_gap,2009,2024
대학정보공시,0715,등록금현황_대학원,2018,5327986180,18,never_in_0101,,
대학정보공시,0715,등록금현황_대학원,2018,5419669449,18,never_in_0101,,
대학정보공시,0715,등록금현황_대학원,2018,5794047892,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,5869889497,18,after_last_0101_year,2009,2017
대학정보공시,0715,등록금현황_대학원,2018,5890547335,90,after_last_0101_year,2010,2017
대학정보공시,0715,등록금현황_대학원,2018,5918260991,18,after_last_0101_year,2009,2013
대학정보공시,0715,등록금현황_대학원,2018,6158080518,54,internal_0101_gap,2010,2024
대학정보공시,0715,등록금현황_대학원,2018,6257185995,18,after_last_0101_year,2009,2013
대학정보공시,0715,등록금현황_대학원,2018,6474115550,144,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2018,6527066648,54,internal_0101_gap,2009,2025
대학정보공시,0715,등록금현황_대학원,2018,6628103852,486,after_last_0101_year,2010,2017
대학정보공시,0715,등록금현황_대학원,2018,6724196135,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,7061143279,54,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2018,7514404416,18,after_last_0101_year,2010,2014
대학정보공시,0715,등록금현황_대학원,2018,7740285575,18,never_in_0101,,
대학정보공시,0715,등록금현황_대학원,2018,7835785090,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,7852943181,36,never_in_0101,,
대학정보공시,0715,등록금현황_대학원,2018,7856220841,36,internal_0101_gap,2013,2022
대학정보공시,0715,등록금현황_대학원,2018,8179908752,18,after_last_0101_year,2013,2017
대학정보공시,0715,등록금현황_대학원,2018,8686607539,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,8787434995,378,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,8889203906,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2018,9294413268,18,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2019,1291285216,72,after_last_0101_year,2009,2018
대학정보공시,0715,등록금현황_대학원,2019,1411789357,18,after_last_0101_year,2012,2014
대학정보공시,0715,등록금현황_대학원,2019,2094637930,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,2545302689,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,2810409545,72,internal_0101_gap,2009,2022
대학정보공시,0715,등록금현황_대학원,2019,2832937419,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,2957261025,18,never_in_0101,,
대학정보공시,0715,등록금현황_대학원,2019,3766758680,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,4058111488,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,4112864494,306,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,4989010214,54,after_last_0101_year,2014,2015
대학정보공시,0715,등록금현황_대학원,2019,5314473211,72,internal_0101_gap,2009,2024
대학정보공시,0715,등록금현황_대학원,2019,5794047892,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,5869889497,18,after_last_0101_year,2009,2017
대학정보공시,0715,등록금현황_대학원,2019,5890547335,90,after_last_0101_year,2010,2017
대학정보공시,0715,등록금현황_대학원,2019,5918260991,18,after_last_0101_year,2009,2013
대학정보공시,0715,등록금현황_대학원,2019,6152777791,36,after_last_0101_year,2012,2018
대학정보공시,0715,등록금현황_대학원,2019,6158080518,54,internal_0101_gap,2010,2024
대학정보공시,0715,등록금현황_대학원,2019,6257185995,18,after_last_0101_year,2009,2013
대학정보공시,0715,등록금현황_대학원,2019,6474115550,144,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2019,6628103852,486,after_last_0101_year,2010,2017
대학정보공시,0715,등록금현황_대학원,2019,6724196135,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,7061143279,54,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2019,7514404416,18,after_last_0101_year,2010,2014
대학정보공시,0715,등록금현황_대학원,2019,7835785090,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,7856220841,36,internal_0101_gap,2013,2022
대학정보공시,0715,등록금현황_대학원,2019,8179908752,18,after_last_0101_year,2013,2017
대학정보공시,0715,등록금현황_대학원,2019,8686607539,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,8787434995,378,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,8889203906,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2019,9294413268,18,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2019,9717883110,108,after_last_0101_year,2012,2018
대학정보공시,0715,등록금현황_대학원,2020,1291285216,72,after_last_0101_year,2009,2018
대학정보공시,0715,등록금현황_대학원,2020,1411789357,18,after_last_0101_year,2012,2014
대학정보공시,0715,등록금현황_대학원,2020,2094637930,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,2462566196,36,after_last_0101_year,2018,2019
대학정보공시,0715,등록금현황_대학원,2020,2545302689,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,2810409545,72,internal_0101_gap,2009,2022
대학정보공시,0715,등록금현황_대학원,2020,2832937419,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,3766758680,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,4058111488,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,4112864494,306,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,4989010214,54,after_last_0101_year,2014,2015
대학정보공시,0715,등록금현황_대학원,2020,5314473211,72,internal_0101_gap,2009,2024
대학정보공시,0715,등록금현황_대학원,2020,5794047892,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,5918260991,18,after_last_0101_year,2009,2013
대학정보공시,0715,등록금현황_대학원,2020,6152777791,36,after_last_0101_year,2012,2018
대학정보공시,0715,등록금현황_대학원,2020,6158080518,54,internal_0101_gap,2010,2024
대학정보공시,0715,등록금현황_대학원,2020,6257185995,18,after_last_0101_year,2009,2013
대학정보공시,0715,등록금현황_대학원,2020,6474115550,144,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2020,6724196135,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,7061143279,54,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2020,7514404416,18,after_last_0101_year,2010,2014
대학정보공시,0715,등록금현황_대학원,2020,7835785090,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,7856220841,36,internal_0101_gap,2013,2022
대학정보공시,0715,등록금현황_대학원,2020,8420943319,18,after_last_0101_year,2009,2019
대학정보공시,0715,등록금현황_대학원,2020,8686607539,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,8787434995,378,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,8889203906,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2020,9294413268,18,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2021,1000771403,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2021,1411789357,18,after_last_0101_year,2012,2014
대학정보공시,0715,등록금현황_대학원,2021,2094637930,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,2273683965,54,after_last_0101_year,2016,2020
대학정보공시,0715,등록금현황_대학원,2021,2545302689,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,2785083591,54,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2021,2832937419,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,2966739416,18,after_last_0101_year,2016,2020
대학정보공시,0715,등록금현황_대학원,2021,3766758680,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,4058111488,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,4112864494,306,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,4118830263,144,after_last_0101_year,2016,2020
대학정보공시,0715,등록금현황_대학원,2021,4137540817,18,after_last_0101_year,2017,2020
대학정보공시,0715,등록금현황_대학원,2021,4715738177,18,after_last_0101_year,2012,2020
대학정보공시,0715,등록금현황_대학원,2021,4989010214,54,after_last_0101_year,2014,2015
대학정보공시,0715,등록금현황_대학원,2021,5087891995,54,after_last_0101_year,2016,2020
대학정보공시,0715,등록금현황_대학원,2021,5708145320,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2021,5794047892,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,5918260991,18,after_last_0101_year,2009,2013
대학정보공시,0715,등록금현황_대학원,2021,6474115550,144,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2021,7061143279,54,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2021,7470429599,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2021,7514404416,18,after_last_0101_year,2010,2014
대학정보공시,0715,등록금현황_대학원,2021,7835785090,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,7980756878,18,after_last_0101_year,2015,2020
대학정보공시,0715,등록금현황_대학원,2021,8215130984,36,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2021,8279747545,72,after_last_0101_year,2015,2020
대학정보공시,0715,등록금현황_대학원,2021,8302310287,18,after_last_0101_year,2016,2020
대학정보공시,0715,등록금현황_대학원,2021,8420943319,18,after_last_0101_year,2009,2019
대학정보공시,0715,등록금현황_대학원,2021,8889203906,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2021,9294413268,18,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2021,9418958961,72,internal_0101_gap,2009,2025
대학정보공시,0715,등록금현황_대학원,2022,1000771403,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2022,1411789357,18,after_last_0101_year,2012,2014
대학정보공시,0715,등록금현황_대학원,2022,2094637930,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2022,2140987575,378,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2022,2545302689,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2022,2785083591,54,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2022,3518916666,252,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2022,3766758680,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2022,4058111488,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2022,4112864494,306,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2022,4945490300,126,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2022,4989010214,54,after_last_0101_year,2014,2015
대학정보공시,0715,등록금현황_대학원,2022,5306109547,18,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2022,5651364028,198,after_last_0101_year,2018,2021
대학정보공시,0715,등록금현황_대학원,2022,5708145320,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2022,5755504012,36,after_last_0101_year,2015,2021
대학정보공시,0715,등록금현황_대학원,2022,5794047892,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2022,6107855081,270,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2022,6474115550,144,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2022,7061143279,54,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2022,7470429599,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2022,7710487842,36,after_last_0101_year,2014,2021
대학정보공시,0715,등록금현황_대학원,2022,7835785090,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2022,7990650475,54,after_last_0101_year,2017,2021
대학정보공시,0715,등록금현황_대학원,2022,8215130984,36,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2022,8279747545,72,after_last_0101_year,2015,2020
대학정보공시,0715,등록금현황_대학원,2022,8420943319,18,after_last_0101_year,2009,2019
대학정보공시,0715,등록금현황_대학원,2022,8889203906,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2022,9294413268,18,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2023,1000771403,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2023,1136415004,54,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2023,1592291831,90,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2023,1613332688,108,after_last_0101_year,2011,2022
대학정보공시,0715,등록금현황_대학원,2023,1673513412,54,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2023,2094637930,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2023,2118588984,18,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,2336580157,54,after_last_0101_year,2018,2022
대학정보공시,0715,등록금현황_대학원,2023,2785083591,54,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2023,2937589168,54,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,3194591462,72,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,3324421107,72,after_last_0101_year,2018,2022
대학정보공시,0715,등록금현황_대학원,2023,3469531297,72,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,3484138607,144,after_last_0101_year,2014,2022
대학정보공시,0715,등록금현황_대학원,2023,3503396868,36,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,3518916666,252,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2023,3547783672,54,after_last_0101_year,2016,2022
대학정보공시,0715,등록금현황_대학원,2023,3559717893,18,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,3766758680,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2023,3965002357,18,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,4058111488,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2023,4112864494,306,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2023,4131224751,18,after_last_0101_year,2012,2022
대학정보공시,0715,등록금현황_대학원,2023,4231895029,72,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2023,4737961351,90,internal_0101_gap,2009,2025
대학정보공시,0715,등록금현황_대학원,2023,4819438815,36,after_last_0101_year,2013,2022
대학정보공시,0715,등록금현황_대학원,2023,4945490300,126,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2023,4953338444,36,after_last_0101_year,2013,2022
대학정보공시,0715,등록금현황_대학원,2023,5306109547,18,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2023,5424023211,486,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,5448134660,54,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,5648208677,36,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,5651364028,198,after_last_0101_year,2018,2021
대학정보공시,0715,등록금현황_대학원,2023,5708145320,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2023,5755504012,36,after_last_0101_year,2015,2021
대학정보공시,0715,등록금현황_대학원,2023,5762939631,18,after_last_0101_year,2018,2022
대학정보공시,0715,등록금현황_대학원,2023,5794047892,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2023,6085499942,90,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,6107855081,270,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2023,6474115550,144,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2023,6500274062,18,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,6741970598,108,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2023,6919015705,72,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,7061143279,54,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2023,7399752855,18,after_last_0101_year,2017,2022
대학정보공시,0715,등록금현황_대학원,2023,7710487842,36,after_last_0101_year,2014,2021
대학정보공시,0715,등록금현황_대학원,2023,7835785090,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2023,7990650475,54,after_last_0101_year,2017,2021
대학정보공시,0715,등록금현황_대학원,2023,8215130984,36,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2023,8279747545,72,after_last_0101_year,2015,2020
대학정보공시,0715,등록금현황_대학원,2023,8420943319,18,after_last_0101_year,2009,2019
대학정보공시,0715,등록금현황_대학원,2023,8460132539,90,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,8889203906,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2023,9032027244,72,after_last_0101_year,2020,2022
대학정보공시,0715,등록금현황_대학원,2023,9044925451,144,internal_0101_gap,2009,2025
대학정보공시,0715,등록금현황_대학원,2023,9294413268,18,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2023,9440348505,18,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,9558506786,126,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2023,9625651061,216,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,1000771403,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2024,1043172836,18,internal_0101_gap,2019,2025
대학정보공시,0715,등록금현황_대학원,2024,1136415004,54,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2024,1304687142,126,after_last_0101_year,2009,2023
대학정보공시,0715,등록금현황_대학원,2024,1592291831,90,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2024,1673513412,54,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2024,2094637930,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2024,2118588984,18,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,2785083591,54,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2024,2937589168,54,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,2953394353,162,after_last_0101_year,2017,2023
대학정보공시,0715,등록금현황_대학원,2024,3194591462,72,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,3201447725,108,after_last_0101_year,2009,2023
대학정보공시,0715,등록금현황_대학원,2024,3324421107,72,after_last_0101_year,2018,2022
대학정보공시,0715,등록금현황_대학원,2024,3469531297,72,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,3484138607,144,after_last_0101_year,2014,2022
대학정보공시,0715,등록금현황_대학원,2024,3503396868,36,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,3518916666,252,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2024,3582489848,342,after_last_0101_year,2011,2023
대학정보공시,0715,등록금현황_대학원,2024,3766758680,18,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2024,3923832595,126,internal_0101_gap,2009,2025
대학정보공시,0715,등록금현황_대학원,2024,4058111488,36,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2024,4112864494,306,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2024,4131224751,18,after_last_0101_year,2012,2022
대학정보공시,0715,등록금현황_대학원,2024,4231895029,72,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2024,4462021589,144,before_first_0101_year,2025,2025
대학정보공시,0715,등록금현황_대학원,2024,4507625579,54,after_last_0101_year,2009,2023
대학정보공시,0715,등록금현황_대학원,2024,4945490300,126,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2024,5306109547,18,after_last_0101_year,2009,2021
대학정보공시,0715,등록금현황_대학원,2024,5424023211,486,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,5448134660,54,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,5648208677,36,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,5651364028,198,after_last_0101_year,2018,2021
대학정보공시,0715,등록금현황_대학원,2024,5708145320,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2024,5755504012,36,after_last_0101_year,2015,2021
대학정보공시,0715,등록금현황_대학원,2024,5794047892,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2024,6085499942,90,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,6448657631,18,internal_0101_gap,2009,2025
대학정보공시,0715,등록금현황_대학원,2024,6474115550,144,after_last_0101_year,2009,2016
대학정보공시,0715,등록금현황_대학원,2024,6741970598,108,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2024,6919015705,72,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,7061143279,54,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2024,7558950543,18,before_first_0101_year,2025,2025
대학정보공시,0715,등록금현황_대학원,2024,7835785090,54,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2024,7990650475,54,after_last_0101_year,2017,2021
대학정보공시,0715,등록금현황_대학원,2024,8215130984,36,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2024,8460132539,90,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,8889203906,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2024,9044925451,144,internal_0101_gap,2009,2025
대학정보공시,0715,등록금현황_대학원,2024,9271797418,18,before_first_0101_year,2025,2025
대학정보공시,0715,등록금현황_대학원,2024,9294413268,18,after_last_0101_year,2009,2014
대학정보공시,0715,등록금현황_대학원,2024,9440348505,18,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,9558506786,126,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2024,9625651061,216,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2025,1000771403,18,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2025,1074906587,216,after_last_0101_year,2012,2024
대학정보공시,0715,등록금현황_대학원,2025,1136415004,54,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2025,1304687142,126,after_last_0101_year,2009,2023
대학정보공시,0715,등록금현황_대학원,2025,1592291831,90,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2025,1673513412,54,after_last_0101_year,2015,2022
대학정보공시,0715,등록금현황_대학원,2025,2012388527,126,after_last_0101_year,2016,2019
대학정보공시,0715,등록금현황_대학원,2025,2094637930,108,after_last_0101_year,2009,2015
대학정보공시,0715,등록금현황_대학원,2025,2118588984,18,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2025,2785083591,54,after_last_0101_year,2009,2020
대학정보공시,0715,등록금현황_대학원,2025,2795804381,54,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2025,2937589168,54,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2025,2953394353,162,after_last_0101_year,2017,2023
대학정보공시,0715,등록금현황_대학원,2025,3194591462,72,after_last_0101_year,2009,2022
대학정보공시,0715,등록금현황_대학원,2025,3201447725,108,after_last_0101_year,2009,2023
